,Date,Tm,H_V,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
49,2014-12-31,CLE,,MIL,L 80-96,240,29,85,.341,21,54,.389,8,31,.258,14,16,.875,80,40,90,.444,29,65,.446,11,25,.440,5,10,.500,96
50,2014-12-30,CLE,@,ATL,L 101-109,240,37,84,.440,24,53,.453,13,31,.419,14,21,.667,101,40,79,.506,30,50,.600,10,29,.345,19,26,.731,109
51,2014-12-28,CLE,,DET,L 80-103,240,31,82,.378,26,53,.491,5,29,.172,13,17,.765,80,41,91,.451,24,60,.400,17,31,.548,4,9,.444,103
52,2014-12-26,CLE,@,ORL,W 98-89,240,33,80,.413,25,50,.500,8,30,.267,24,26,.923,98,36,73,.493,27,52,.519,9,21,.429,8,12,.667,89
53,2014-12-25,CLE,@,MIA,L 91-101,240,32,72,.444,26,46,.565,6,26,.231,21,33,.636,91,40,84,.476,33,63,.524,7,21,.333,14,17,.824,101
54,2014-12-23,CLE,,MIN,W 125-104,240,44,84,.524,32,60,.533,12,24,.500,25,31,.806,125,39,88,.443,35,75,.467,4,13,.308,22,29,.759,104
55,2014-12-21,CLE,,MEM,W 105-91,240,46,76,.605,39,62,.629,7,14,.500,6,10,.600,105,39,86,.453,38,70,.543,1,16,.063,12,15,.800,91
56,2014-12-19,CLE,,BRK,W 95-91,240,31,77,.403,22,53,.415,9,24,.375,24,29,.828,95,37,78,.474,28,54,.519,9,24,.375,8,12,.667,91
57,2014-12-17,CLE,,ATL,L 98-127,240,37,82,.451,29,52,.558,8,30,.267,16,21,.762,98,49,76,.645,33,48,.688,16,28,.571,13,16,.813,127
58,2014-12-15,CLE,,CHO,W 97-88,240,38,83,.458,29,59,.492,9,24,.375,12,17,.706,97,38,83,.458,33,67,.493,5,16,.313,7,14,.500,88
59,2014-12-12,CLE,@,NOP,L 114-119,240,44,89,.494,36,67,.537,8,22,.364,18,23,.783,114,44,79,.557,32,51,.627,12,28,.429,19,25,.760,119
60,2014-12-11,CLE,@,OKC,L 94-103,240,31,85,.365,22,57,.386,9,28,.321,23,30,.767,94,38,87,.437,31,61,.508,7,26,.269,20,22,.909,103
61,2014-12-09,CLE,,TOR,W 105-101,240,39,79,.494,30,53,.566,9,26,.346,18,21,.857,105,42,82,.512,35,59,.593,7,23,.304,10,10,1.000,101
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2014-12-08,CLE,@,BRK,W 110-88,240,43,90,.478,34,65,.523,9,25,.360,15,22,.682,110,36,81,.444,32,62,.516,4,19,.211,12,19,.632,88
64,2014-12-05,CLE,@,TOR,W 105-91,240,41,84,.488,32,64,.500,9,20,.450,14,21,.667,105,35,86,.407,27,62,.435,8,24,.333,13,20,.650,91
65,2014-12-04,CLE,@,NYK,W 90-87,240,32,70,.457,27,52,.519,5,18,.278,21,26,.808,90,37,88,.420,29,62,.468,8,26,.308,5,6,.833,87
66,2014-12-02,CLE,,MIL,W 111-108,240,39,73,.534,33,52,.635,6,21,.286,27,38,.711,111,45,92,.489,38,72,.528,7,20,.350,11,13,.846,108
67,2014-11-29,CLE,,IND,W 109-97,240,41,78,.526,34,62,.548,7,16,.438,20,32,.625,109,35,89,.393,28,67,.418,7,22,.318,20,26,.769,97
68,2014-11-26,CLE,,WAS,W 113-87,240,38,74,.514,32,54,.593,6,20,.300,31,38,.816,113,33,71,.465,28,58,.483,5,13,.385,16,22,.727,87
69,2014-11-24,CLE,,ORL,W 106-74,240,42,81,.519,36,65,.554,6,16,.375,16,22,.727,106,29,80,.363,24,63,.381,5,17,.294,11,15,.733,74
70,2014-11-22,CLE,,TOR,L 93-110,240,35,81,.432,32,65,.492,3,16,.188,20,29,.690,93,32,80,.400,24,56,.429,8,24,.333,38,42,.905,110
71,2014-11-21,CLE,@,WAS,L 78-91,240,27,75,.360,21,48,.438,6,27,.222,18,23,.783,78,41,84,.488,37,74,.500,4,10,.400,5,9,.556,91
72,2014-11-19,CLE,,SAS,L 90-92,240,37,83,.446,30,65,.462,7,18,.389,9,13,.692,90,35,74,.473,30,58,.517,5,16,.313,17,25,.680,92
73,2014-11-17,CLE,,DEN,L 97-106,240,34,79,.430,24,50,.480,10,29,.345,19,23,.826,97,41,85,.482,29,54,.537,12,31,.387,12,15,.800,106
74,2014-11-15,CLE,,ATL,W 127-94,240,49,90,.544,30,59,.508,19,31,.613,10,13,.769,127,40,90,.444,37,68,.544,3,22,.136,11,13,.846,94
75,2014-11-14,CLE,@,BOS,W 122-121,240,43,85,.506,35,62,.565,8,23,.348,28,37,.757,122,48,88,.545,42,68,.618,6,20,.300,19,23,.826,121
76,2014-11-10,CLE,,NOP,W 118-111,240,40,81,.494,27,54,.500,13,27,.481,25,30,.833,118,41,93,.441,29,66,.439,12,27,.444,17,20,.850,111
77,2014-11-07,CLE,@,DEN,W 110-101,240,40,84,.476,34,61,.557,6,23,.261,24,33,.727,110,40,85,.471,29,56,.518,11,29,.379,10,15,.667,101
78,2014-11-05,CLE,@,UTA,L 100-102,240,30,72,.417,24,56,.429,6,16,.375,34,40,.850,100,39,77,.506,32,56,.571,7,21,.333,17,22,.773,102
79,2014-11-04,CLE,@,POR,L 82-101,240,31,85,.365,22,64,.344,9,21,.429,11,14,.786,82,37,75,.493,29,50,.580,8,25,.320,19,25,.760,101
80,2014-10-31,CLE,@,CHI,W 114-108 (OT),265,41,104,.394,38,89,.427,3,15,.200,29,33,.879,114,41,90,.456,28,59,.475,13,31,.419,13,17,.765,108
81,2014-10-30,CLE,,NYK,L 90-95,240,32,70,.457,23,46,.500,9,24,.375,17,20,.850,90,37,69,.536,31,57,.544,6,12,.500,15,18,.833,95
82,2014-04-16,CLE,,BRK,W 114-85,240,46,87,.529,38,67,.567,8,20,.400,14,17,.824,114,30,79,.380,22,54,.407,8,25,.320,17,23,.739,85
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2014-04-12,CLE,,BOS,L 99-111,240,37,90,.411,32,72,.444,5,18,.278,20,30,.667,99,42,90,.467,30,60,.500,12,30,.400,15,18,.833,111
85,2014-04-11,CLE,@,MIL,L 116-119,240,42,85,.494,38,65,.585,4,20,.200,28,35,.800,116,44,84,.524,38,68,.559,6,16,.375,25,38,.658,119
86,2014-04-09,CLE,,DET,W 122-100,240,53,93,.570,42,67,.627,11,26,.423,5,9,.556,122,34,96,.354,25,68,.368,9,28,.321,23,32,.719,100
87,2014-04-05,CLE,,CHA,L 94-96 (OT),265,35,96,.365,28,74,.378,7,22,.318,17,21,.810,94,34,91,.374,25,65,.385,9,26,.346,19,27,.704,96
88,2014-04-04,CLE,@,ATL,L 98-117,240,36,91,.396,31,70,.443,5,21,.238,21,25,.840,98,48,82,.585,35,53,.660,13,29,.448,8,10,.800,117
89,2014-04-02,CLE,@,ORL,W 119-98,240,45,78,.577,36,60,.600,9,18,.500,20,24,.833,119,35,79,.443,24,51,.471,11,28,.393,17,20,.850,98
90,2014-03-30,CLE,,IND,W 90-76,240,34,76,.447,29,62,.468,5,14,.357,17,21,.810,90,29,78,.372,21,56,.375,8,22,.364,10,16,.625,76
91,2014-03-28,CLE,@,BRK,L 97-108,240,37,87,.425,27,63,.429,10,24,.417,13,16,.813,97,39,71,.549,25,42,.595,14,29,.483,16,21,.762,108
92,2014-03-26,CLE,@,DET,W 97-96,240,37,85,.435,28,59,.475,9,26,.346,14,24,.583,97,39,84,.464,28,58,.483,11,26,.423,7,13,.538,96
93,2014-03-25,CLE,,TOR,W 102-100,240,36,70,.514,32,57,.561,4,13,.308,26,33,.788,102,35,88,.398,21,56,.375,14,32,.438,16,26,.615,100
94,2014-03-23,CLE,@,NYK,W 106-100,240,42,69,.609,33,51,.647,9,18,.500,13,17,.765,106,35,77,.455,23,50,.460,12,27,.444,18,19,.947,100
95,2014-03-22,CLE,,HOU,L 111-118,240,46,92,.500,40,75,.533,6,17,.353,13,17,.765,111,38,79,.481,26,44,.591,12,35,.343,30,34,.882,118
96,2014-03-20,CLE,,OKC,L 95-102,240,36,81,.444,28,59,.475,8,22,.364,15,24,.625,95,38,89,.427,28,58,.483,10,31,.323,16,20,.800,102
97,2014-03-18,CLE,,MIA,L 96-100,240,37,72,.514,30,50,.600,7,22,.318,15,22,.682,96,34,75,.453,22,45,.489,12,30,.400,20,31,.645,100
98,2014-03-16,CLE,@,LAC,L 80-102,240,29,83,.349,21,59,.356,8,24,.333,14,20,.700,80,42,94,.447,34,66,.515,8,28,.286,10,15,.667,102
99,2014-03-14,CLE,@,GSW,W 103-94,240,40,82,.488,30,60,.500,10,22,.455,13,18,.722,103,35,77,.455,24,48,.500,11,29,.379,13,19,.684,94
100,2014-03-12,CLE,@,PHO,W 110-101,240,38,81,.469,26,57,.456,12,24,.500,22,27,.815,110,39,90,.433,29,54,.537,10,36,.278,13,22,.591,101
101,2014-03-08,CLE,,NYK,L 97-107,240,36,87,.414,27,64,.422,9,23,.391,16,18,.889,97,38,88,.432,24,57,.421,14,31,.452,17,23,.739,107
102,2014-03-07,CLE,@,CHA,L 92-101,240,37,86,.430,34,69,.493,3,17,.176,15,20,.750,92,36,77,.468,27,48,.563,9,29,.310,20,22,.909,101
103,2014-03-04,CLE,,SAS,L 101-122,240,38,79,.481,28,60,.467,10,19,.526,15,20,.750,101,43,90,.478,29,57,.509,14,33,.424,22,24,.917,122
0,2014-03-01,CLE,@,MEM,L 96-110,240,39,79,.494,32,61,.525,7,18,.389,11,15,.733,96,44,81,.543,35,62,.565,9,19,.474,13,18,.722,110
1,2014-02-28,CLE,,UTA,W 99-79,240,43,88,.489,39,73,.534,4,15,.267,9,12,.750,99,28,80,.350,14,51,.275,14,29,.483,9,14,.643,79
2,2014-02-26,CLE,@,OKC,W 114-104,240,40,86,.465,29,60,.483,11,26,.423,23,24,.958,114,39,80,.488,26,49,.531,13,31,.419,13,17,.765,104
3,2014-02-25,CLE,,TOR,L 93-99,240,34,84,.405,29,67,.433,5,17,.294,20,24,.833,93,35,79,.443,25,47,.532,10,32,.313,19,24,.792,99
4,2014-02-23,CLE,,WAS,L 83-96,240,30,78,.385,28,60,.467,2,18,.111,21,26,.808,83,41,96,.427,33,76,.434,8,20,.400,6,10,.600,96
5,2014-02-21,CLE,@,TOR,L 91-98,240,32,82,.390,26,62,.419,6,20,.300,21,29,.724,91,40,93,.430,33,72,.458,7,21,.333,11,13,.846,98
6,2014-02-19,CLE,,ORL,W 101-93,240,33,80,.413,28,60,.467,5,20,.250,30,37,.811,101,35,89,.393,29,67,.433,6,22,.273,17,24,.708,93
7,2014-02-18,CLE,@,PHI,W 114-85,240,40,87,.460,34,69,.493,6,18,.333,28,33,.848,114,31,87,.356,26,65,.400,5,22,.227,18,27,.667,85
8,2014-02-12,CLE,@,DET,W 93-89,240,34,84,.405,29,69,.420,5,15,.333,20,30,.667,93,33,83,.398,29,60,.483,4,23,.174,19,27,.704,89
9,2014-02-11,CLE,,SAC,W 109-99,240,41,86,.477,29,65,.446,12,21,.571,15,23,.652,109,34,74,.459,26,48,.542,8,26,.308,23,33,.697,99
10,2014-02-09,CLE,,MEM,W 91-83 (OT),265,35,88,.398,25,68,.368,10,20,.500,11,18,.611,91,33,86,.384,30,72,.417,3,14,.214,14,16,.875,83
11,2014-02-07,CLE,@,WAS,W 115-113,240,40,77,.519,34,62,.548,6,15,.400,29,33,.879,115,43,85,.506,32,65,.492,11,20,.550,16,23,.696,113
12,2014-02-05,CLE,,LAL,L 108-119,240,38,101,.376,33,68,.485,5,33,.152,27,37,.730,108,42,79,.532,24,42,.571,18,37,.486,17,22,.773,119
13,2014-02-03,CLE,@,DAL,L 107-124,240,37,80,.463,29,56,.518,8,24,.333,25,33,.758,107,44,80,.550,32,54,.593,12,26,.462,24,26,.923,124
14,2014-02-01,CLE,@,HOU,L 92-106,240,38,87,.437,30,57,.526,8,30,.267,8,10,.800,92,41,80,.513,34,54,.630,7,26,.269,17,24,.708,106
15,2014-01-30,CLE,@,NYK,L 86-117,240,31,87,.356,23,64,.359,8,23,.348,16,22,.727,86,43,76,.566,31,50,.620,12,26,.462,19,28,.679,117
16,2014-01-28,CLE,,NOP,L 89-100,240,33,80,.413,27,65,.415,6,15,.400,17,27,.630,89,39,74,.527,35,61,.574,4,13,.308,18,23,.783,100
17,2014-01-26,CLE,,PHO,L 90-99,240,34,86,.395,29,70,.414,5,16,.313,17,24,.708,90,34,82,.415,25,55,.455,9,27,.333,22,28,.786,99
18,2014-01-24,CLE,,MIL,W 93-78,240,37,88,.420,33,74,.446,4,14,.286,15,23,.652,93,30,74,.405,23,50,.460,7,24,.292,11,14,.786,78
19,2014-01-22,CLE,,CHI,L 87-98,240,33,88,.375,25,69,.362,8,19,.421,13,18,.722,87,37,70,.529,27,49,.551,10,21,.476,14,18,.778,98
20,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
21,2014-01-20,CLE,,DAL,L 97-102,240,33,81,.407,28,58,.483,5,23,.217,26,33,.788,97,38,83,.458,34,63,.540,4,20,.200,22,28,.786,102
22,2014-01-17,CLE,@,DEN,W 117-109,240,42,88,.477,37,72,.514,5,16,.313,28,35,.800,117,40,92,.435,26,55,.473,14,37,.378,15,19,.789,109
23,2014-01-15,CLE,@,POR,L 96-108,240,39,89,.438,33,66,.500,6,23,.261,12,18,.667,96,42,88,.477,31,61,.508,11,27,.407,13,17,.765,108
24,2014-01-14,CLE,@,LAL,W 120-118,240,41,88,.466,28,71,.394,13,17,.765,25,32,.781,120,44,84,.524,31,50,.620,13,34,.382,17,23,.739,118
25,2014-01-12,CLE,@,SAC,L 80-124,240,31,80,.388,24,59,.407,7,21,.333,11,23,.478,80,42,81,.519,27,51,.529,15,30,.500,25,30,.833,124
26,2014-01-10,CLE,@,UTA,W 113-102,240,45,83,.542,38,69,.551,7,14,.500,16,20,.800,113,39,81,.481,30,61,.492,9,20,.450,15,27,.556,102
27,2014-01-07,CLE,,PHI,W 111-93,240,44,89,.494,31,61,.508,13,28,.464,10,18,.556,111,34,86,.395,30,67,.448,4,19,.211,21,27,.778,93
28,2014-01-05,CLE,,IND,L 78-82,240,27,79,.342,21,59,.356,6,20,.300,18,20,.900,78,28,77,.364,20,53,.377,8,24,.333,18,22,.818,82
29,2014-01-04,CLE,@,BRK,L 82-89,240,29,79,.367,19,57,.333,10,22,.455,14,20,.700,82,31,71,.437,23,47,.489,8,24,.333,19,22,.864,89
30,2014-01-02,CLE,,ORL,W 87-81 (OT),265,33,96,.344,29,77,.377,4,19,.211,17,24,.708,87,32,84,.381,25,59,.424,7,25,.280,10,18,.556,81
31,2013-12-31,CLE,@,IND,L 76-91,240,29,80,.363,28,68,.412,1,12,.083,17,23,.739,76,34,77,.442,29,52,.558,5,25,.200,18,22,.818,91
32,2013-12-29,CLE,,GSW,L 104-108 (OT),265,38,92,.413,28,76,.368,10,16,.625,18,21,.857,104,42,95,.442,32,62,.516,10,33,.303,14,19,.737,108
33,2013-12-28,CLE,@,BOS,L 100-103,240,37,79,.468,28,61,.459,9,18,.500,17,24,.708,100,38,83,.458,29,58,.500,9,25,.360,18,25,.720,103
34,2013-12-26,CLE,,ATL,L 125-127 (2OT),290,49,94,.521,41,73,.562,8,21,.381,19,26,.731,125,51,103,.495,40,69,.580,11,34,.324,14,19,.737,127
35,2013-12-23,CLE,,DET,L 92-115,240,34,88,.386,26,60,.433,8,28,.286,16,24,.667,92,46,96,.479,36,72,.500,10,24,.417,13,18,.722,115
36,2013-12-21,CLE,@,CHI,L 84-100,240,36,90,.400,32,72,.444,4,18,.222,8,9,.889,84,37,69,.536,27,54,.500,10,15,.667,16,24,.667,100
37,2013-12-20,CLE,,MIL,W 114-111 (OT),265,39,100,.390,28,72,.389,11,28,.393,25,27,.926,114,40,100,.400,30,71,.423,10,29,.345,21,25,.840,111
38,2013-12-17,CLE,,POR,L 116-119,240,48,102,.471,39,85,.459,9,17,.529,11,16,.688,116,41,92,.446,26,59,.441,15,33,.455,22,25,.880,119
39,2013-12-14,CLE,@,MIA,L 107-114,240,39,84,.464,29,55,.527,10,29,.345,19,25,.760,107,42,76,.553,34,55,.618,8,21,.381,22,30,.733,114
40,2013-12-13,CLE,@,ORL,W 109-100,240,42,87,.483,34,66,.515,8,21,.381,17,20,.850,109,37,85,.435,26,55,.473,11,30,.367,15,16,.938,100
41,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42,2013-12-10,CLE,,NYK,W 109-94,240,42,74,.568,33,55,.600,9,19,.474,16,22,.727,109,40,87,.460,30,56,.536,10,31,.323,4,5,.800,94
43,2013-12-07,CLE,,LAC,W 88-82,240,31,83,.373,27,69,.391,4,14,.286,22,30,.733,88,28,87,.322,21,52,.404,7,35,.200,19,26,.731,82
44,2013-12-06,CLE,@,ATL,L 89-108,240,38,94,.404,33,74,.446,5,20,.250,8,17,.471,89,47,91,.516,39,68,.574,8,23,.348,6,11,.545,108
45,2013-12-04,CLE,,DEN,W 98-88,240,37,91,.407,32,77,.416,5,14,.357,19,24,.792,98,36,92,.391,30,69,.435,6,23,.261,10,13,.769,88
46,2013-11-30,CLE,,CHI,W 97-93,240,37,78,.474,30,63,.476,7,15,.467,16,19,.842,97,39,82,.476,33,67,.493,6,15,.400,9,15,.600,93
47,2013-11-29,CLE,@,BOS,L 86-103,240,32,86,.372,28,68,.412,4,18,.222,18,27,.667,86,38,76,.500,27,53,.509,11,23,.478,16,26,.615,103
48,2013-11-27,CLE,,MIA,L 84-95,240,29,83,.349,19,55,.345,10,28,.357,16,24,.667,84,35,72,.486,31,53,.585,4,19,.211,21,25,.840,95
49,2013-11-23,CLE,@,SAS,L 96-126,240,39,83,.470,35,70,.500,4,13,.308,14,20,.700,96,46,80,.575,30,56,.536,16,24,.667,18,23,.783,126
50,2013-11-22,CLE,@,NOP,L 100-104,240,41,77,.532,33,54,.611,8,23,.348,10,16,.625,100,36,88,.409,30,71,.423,6,17,.353,26,33,.788,104
51,2013-11-20,CLE,,WAS,L 91-98,240,32,77,.416,23,54,.426,9,23,.391,18,21,.857,91,38,84,.452,30,65,.462,8,19,.421,14,14,1.000,98
52,2013-11-16,CLE,@,WAS,W 103-96 (OT),265,36,81,.444,26,60,.433,10,21,.476,21,22,.955,103,37,93,.398,31,68,.456,6,25,.240,16,22,.727,96
53,2013-11-15,CLE,,CHA,L 80-86,240,32,79,.405,28,64,.438,4,15,.267,12,17,.706,80,32,80,.400,24,60,.400,8,20,.400,14,20,.700,86
54,2013-11-13,CLE,@,MIN,L 95-124,240,36,87,.414,31,71,.437,5,16,.313,18,21,.857,95,45,82,.549,34,60,.567,11,22,.500,23,26,.885,124
55,2013-11-11,CLE,@,CHI,L 81-96,240,31,75,.413,26,61,.426,5,14,.357,14,20,.700,81,34,83,.410,30,67,.448,4,16,.250,24,26,.923,96
56,2013-11-09,CLE,,PHI,W 127-125 (2OT),290,46,102,.451,33,71,.465,13,31,.419,22,29,.759,127,47,99,.475,36,72,.500,11,27,.407,20,23,.870,125
57,2013-11-08,CLE,@,PHI,L 79-94,240,30,90,.333,21,64,.328,9,26,.346,10,14,.714,79,40,84,.476,33,63,.524,7,21,.333,7,9,.778,94
58,2013-11-06,CLE,@,MIL,L 104-109,240,38,85,.447,26,57,.456,12,28,.429,16,22,.727,104,36,72,.500,23,49,.469,13,23,.565,24,26,.923,109
59,2013-11-04,CLE,,MIN,W 93-92,240,39,85,.459,34,69,.493,5,16,.313,10,11,.909,93,34,94,.362,29,66,.439,5,28,.179,19,24,.792,92
60,2013-11-02,CLE,@,IND,L 74-89,240,29,83,.349,26,68,.382,3,15,.200,13,15,.867,74,32,77,.416,22,49,.449,10,28,.357,15,20,.750,89
61,2013-11-01,CLE,@,CHA,L 84-90,240,32,84,.381,28,66,.424,4,18,.222,16,22,.727,84,33,73,.452,30,61,.492,3,12,.250,21,34,.618,90
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2013-10-30,CLE,,BRK,W 98-94,240,35,84,.417,30,69,.435,5,15,.333,23,34,.676,98,33,82,.402,24,58,.414,9,24,.375,19,24,.792,94
64,2013-04-17,CLE,@,CHA,L 98-105,240,39,80,.488,31,57,.544,8,23,.348,12,18,.667,98,37,73,.507,29,53,.547,8,20,.400,23,30,.767,105
65,2013-04-15,CLE,,MIA,L 95-96,240,39,86,.453,34,73,.466,5,13,.385,12,19,.632,95,33,66,.500,20,38,.526,13,28,.464,17,27,.630,96
66,2013-04-14,CLE,@,PHI,L 77-91,240,31,85,.365,26,69,.377,5,16,.313,10,15,.667,77,38,86,.442,30,65,.462,8,21,.381,7,11,.636,91
67,2013-04-12,CLE,,NYK,L 91-101,240,34,79,.430,28,57,.491,6,22,.273,17,24,.708,91,40,79,.506,30,51,.588,10,28,.357,11,17,.647,101
68,2013-04-10,CLE,,DET,L 104-111,240,40,82,.488,37,67,.552,3,15,.200,21,26,.808,104,40,80,.500,36,64,.563,4,16,.250,27,42,.643,111
69,2013-04-09,CLE,@,IND,L 94-99,240,39,85,.459,36,75,.480,3,10,.300,13,15,.867,94,32,79,.405,28,63,.444,4,16,.250,31,46,.674,99
70,2013-04-07,CLE,,ORL,W 91-85,240,32,89,.360,25,72,.347,7,17,.412,20,24,.833,91,34,90,.378,33,77,.429,1,13,.077,16,22,.727,85
71,2013-04-05,CLE,@,BOS,W 97-91,240,36,89,.404,33,76,.434,3,13,.231,22,26,.846,97,36,89,.404,30,67,.448,6,22,.273,13,22,.591,91
72,2013-04-03,CLE,,BRK,L 95-113,240,34,89,.382,30,75,.400,4,14,.286,23,26,.885,95,43,76,.566,33,55,.600,10,21,.476,17,22,.773,113
73,2013-04-01,CLE,@,ATL,L 94-102,240,41,81,.506,38,69,.551,3,12,.250,9,15,.600,94,37,81,.457,28,51,.549,9,30,.300,19,26,.731,102
74,2013-03-31,CLE,@,NOH,L 92-112,240,38,82,.463,31,64,.484,7,18,.389,9,12,.750,92,40,74,.541,28,53,.528,12,21,.571,20,29,.690,112
75,2013-03-29,CLE,,PHI,L 87-97,240,37,86,.430,33,68,.485,4,18,.222,9,15,.600,87,42,86,.488,35,68,.515,7,18,.389,6,10,.600,97
76,2013-03-27,CLE,,BOS,L 92-93,240,38,86,.442,31,69,.449,7,17,.412,9,14,.643,92,34,76,.447,29,62,.468,5,14,.357,20,28,.714,93
77,2013-03-22,CLE,@,HOU,L 78-116,240,31,86,.360,27,66,.409,4,20,.200,12,15,.800,78,44,77,.571,34,48,.708,10,29,.345,18,27,.667,116
78,2013-03-20,CLE,,MIA,L 95-98,240,37,81,.457,30,60,.500,7,21,.333,14,17,.824,95,32,72,.444,20,43,.465,12,29,.414,22,30,.733,98
79,2013-03-18,CLE,,IND,L 90-111,240,35,92,.380,29,68,.426,6,24,.250,14,21,.667,90,39,88,.443,31,66,.470,8,22,.364,25,29,.862,111
80,2013-03-16,CLE,@,SAS,L 113-119,240,43,85,.506,36,70,.514,7,15,.467,20,31,.645,113,45,78,.577,39,61,.639,6,17,.353,23,29,.793,119
81,2013-03-15,CLE,@,DAL,L 86-96,240,34,78,.436,27,62,.435,7,16,.438,11,18,.611,86,41,82,.500,34,61,.557,7,21,.333,7,11,.636,96
82,2013-03-12,CLE,,WAS,W 95-90,240,34,83,.410,26,57,.456,8,26,.308,19,25,.760,95,31,76,.408,26,59,.441,5,17,.294,23,28,.821,90
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2013-03-10,CLE,@,TOR,L 96-100,240,36,86,.419,29,65,.446,7,21,.333,17,27,.630,96,33,84,.393,25,61,.410,8,23,.348,26,34,.765,100
85,2013-03-08,CLE,,MEM,L 92-103,240,33,72,.458,27,58,.466,6,14,.429,20,26,.769,92,45,86,.523,41,75,.547,4,11,.364,9,11,.818,103
86,2013-03-06,CLE,,UTA,W 104-101,240,37,90,.411,30,74,.405,7,16,.438,23,29,.793,104,38,87,.437,29,68,.426,9,19,.474,16,19,.842,101
87,2013-03-04,CLE,,NYK,L 97-102,240,37,73,.507,31,53,.585,6,20,.300,17,24,.708,97,36,78,.462,24,48,.500,12,30,.400,18,21,.857,102
88,2013-03-01,CLE,,LAC,L 89-105,240,33,74,.446,28,58,.483,5,16,.313,18,28,.643,89,43,83,.518,36,58,.621,7,25,.280,12,20,.600,105
89,2013-02-27,CLE,,TOR,W 103-92,240,34,82,.415,29,69,.420,5,13,.385,30,32,.938,103,35,78,.449,33,58,.569,2,20,.100,20,25,.800,92
90,2013-02-26,CLE,@,CHI,W 101-98,240,40,81,.494,35,64,.547,5,17,.294,16,19,.842,101,39,78,.500,30,57,.526,9,21,.429,11,15,.733,98
91,2013-02-24,CLE,@,MIA,L 105-109,240,39,78,.500,31,58,.534,8,20,.400,19,24,.792,105,39,75,.520,27,56,.482,12,19,.632,19,24,.792,109
92,2013-02-23,CLE,@,ORL,W 118-94,240,43,87,.494,34,66,.515,9,21,.429,23,28,.821,118,38,79,.481,34,65,.523,4,14,.286,14,22,.636,94
93,2013-02-20,CLE,,NOH,W 105-100,240,38,77,.494,33,63,.524,5,14,.357,24,34,.706,105,37,76,.487,30,61,.492,7,15,.467,19,22,.864,100
94,2013-02-13,CLE,,SAS,L 95-96,240,40,97,.412,38,86,.442,2,11,.182,13,15,.867,95,38,84,.452,33,65,.508,5,19,.263,15,18,.833,96
95,2013-02-11,CLE,,MIN,L 92-100,240,40,79,.506,35,61,.574,5,18,.278,7,11,.636,92,39,75,.520,31,61,.508,8,14,.571,14,17,.824,100
96,2013-02-09,CLE,,DEN,L 103-111,240,37,84,.440,28,64,.438,9,20,.450,20,26,.769,103,40,80,.500,34,63,.540,6,17,.353,25,34,.735,111
97,2013-02-08,CLE,,ORL,W 119-108,240,39,80,.488,32,66,.485,7,14,.500,34,41,.829,119,45,86,.523,37,65,.569,8,21,.381,10,13,.769,108
98,2013-02-06,CLE,,CHA,W 122-95,240,52,92,.565,43,68,.632,9,24,.375,9,13,.692,122,37,79,.468,31,64,.484,6,15,.400,15,25,.600,95
99,2013-02-02,CLE,,OKC,W 115-110,240,43,90,.478,34,72,.472,9,18,.500,20,23,.870,115,41,83,.494,34,62,.548,7,21,.333,21,26,.808,110
100,2013-02-01,CLE,@,DET,L 99-117,240,35,88,.398,29,68,.426,6,20,.300,23,26,.885,99,45,83,.542,41,69,.594,4,14,.286,23,43,.535,117
101,2013-01-29,CLE,,GSW,L 95-108,240,36,84,.429,32,66,.485,4,18,.222,19,25,.760,95,45,84,.536,34,68,.500,11,16,.688,7,10,.700,108
