,Date,Tm,H_V,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
54,2014-12-14,MIA,,CHI,L 75-93,240,28,80,.350,24,58,.414,4,22,.182,15,18,.833,75,33,71,.465,24,53,.453,9,18,.500,18,21,.857,93
55,2014-12-12,MIA,@,UTA,W 100-95,240,36,72,.500,29,52,.558,7,20,.350,21,31,.677,100,34,77,.442,26,49,.531,8,28,.286,19,22,.864,95
56,2014-12-10,MIA,@,DEN,L 82-102,240,30,82,.366,23,60,.383,7,22,.318,15,21,.714,82,38,85,.447,30,62,.484,8,23,.348,18,27,.667,102
57,2014-12-09,MIA,@,PHO,W 103-97,240,43,80,.538,34,63,.540,9,17,.529,8,12,.667,103,37,77,.481,20,42,.476,17,35,.486,6,9,.667,97
58,2014-12-07,MIA,@,MEM,L 87-103,240,39,80,.488,34,64,.531,5,16,.313,4,8,.500,87,43,73,.589,35,60,.583,8,13,.615,9,11,.818,103
59,2014-12-05,MIA,@,MIL,L 85-109,240,30,68,.441,23,50,.460,7,18,.389,18,27,.667,85,39,69,.565,30,53,.566,9,16,.563,22,26,.846,109
60,2014-12-03,MIA,,ATL,L 102-112,240,36,64,.563,30,48,.625,6,16,.375,24,32,.750,102,40,74,.541,28,49,.571,12,25,.480,20,23,.870,112
61,2014-12-01,MIA,@,WAS,L 86-107,240,33,72,.458,31,50,.620,2,22,.091,18,30,.600,86,39,72,.542,29,53,.547,10,19,.526,19,24,.792,107
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2014-11-30,MIA,@,NYK,W 86-79,240,30,72,.417,23,49,.469,7,23,.304,19,31,.613,86,31,88,.352,28,64,.438,3,24,.125,14,20,.700,79
64,2014-11-25,MIA,,GSW,L 97-114,240,33,85,.388,23,62,.371,10,23,.435,21,27,.778,97,43,75,.573,30,47,.638,13,28,.464,15,23,.652,114
65,2014-11-23,MIA,,CHO,W 94-93,240,33,66,.500,22,43,.512,11,23,.478,17,19,.895,94,37,79,.468,30,58,.517,7,21,.333,12,16,.750,93
66,2014-11-22,MIA,@,ORL,W 99-92,240,37,71,.521,25,45,.556,12,26,.462,13,18,.722,99,35,78,.449,32,62,.516,3,16,.188,19,27,.704,92
67,2014-11-20,MIA,,LAC,L 93-110,240,30,67,.448,24,41,.585,6,26,.231,27,31,.871,93,43,77,.558,30,46,.652,13,31,.419,11,17,.647,110
68,2014-11-17,MIA,@,BRK,W 95-83,240,31,72,.431,22,45,.489,9,27,.333,24,27,.889,95,29,70,.414,20,47,.426,9,23,.391,16,26,.615,83
69,2014-11-16,MIA,,MIL,L 84-91,240,30,73,.411,19,48,.396,11,25,.440,13,22,.591,84,35,74,.473,30,56,.536,5,18,.278,16,26,.615,91
70,2014-11-14,MIA,@,ATL,L 103-114,240,35,74,.473,25,53,.472,10,21,.476,23,25,.920,103,42,75,.560,31,47,.660,11,28,.393,19,23,.826,114
71,2014-11-12,MIA,,IND,L 75-81,240,29,68,.426,20,48,.417,9,20,.450,8,18,.444,75,30,80,.375,22,54,.407,8,26,.308,13,15,.867,81
72,2014-11-09,MIA,@,DAL,W 105-96,240,42,76,.553,33,53,.623,9,23,.391,12,20,.600,105,35,83,.422,26,54,.481,9,29,.310,17,24,.708,96
73,2014-11-08,MIA,,MIN,W 102-92,240,41,78,.526,36,65,.554,5,13,.385,15,17,.882,102,35,87,.402,31,71,.437,4,16,.250,18,23,.783,92
74,2014-11-05,MIA,@,CHO,L 89-96,240,30,77,.390,26,55,.473,4,22,.182,25,31,.806,89,35,82,.427,30,64,.469,5,18,.278,21,29,.724,96
75,2014-11-04,MIA,,HOU,L 91-108,240,31,74,.419,19,46,.413,12,28,.429,17,27,.630,91,35,68,.515,18,31,.581,17,37,.459,21,27,.778,108
76,2014-11-02,MIA,,TOR,W 107-102,240,35,70,.500,26,46,.565,9,24,.375,28,38,.737,107,37,79,.468,33,63,.524,4,16,.250,24,39,.615,102
77,2014-11-01,MIA,@,PHI,W 114-96,240,41,83,.494,29,59,.492,12,24,.500,20,29,.690,114,35,67,.522,28,44,.636,7,23,.304,19,26,.731,96
78,2014-10-29,MIA,,WAS,W 107-95,240,39,81,.481,30,53,.566,9,28,.321,20,23,.870,107,36,75,.480,30,56,.536,6,19,.316,17,24,.708,95
79,2014-04-16,MIA,,PHI,L 87-100,240,30,73,.411,20,43,.465,10,30,.333,17,22,.773,87,38,74,.514,28,51,.549,10,23,.435,14,16,.875,100
80,2014-04-14,MIA,@,WAS,L 93-114,240,36,80,.450,29,53,.547,7,27,.259,14,16,.875,93,46,78,.590,32,49,.653,14,29,.483,8,15,.533,114
81,2014-04-12,MIA,@,ATL,L 85-98,240,35,73,.479,29,48,.604,6,25,.240,9,19,.474,85,36,78,.462,26,56,.464,10,22,.455,16,19,.842,98
82,2014-04-11,MIA,,IND,W 98-86,240,35,75,.467,29,59,.492,6,16,.375,22,28,.786,98,31,65,.477,23,51,.451,8,14,.571,16,19,.842,86
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2014-04-09,MIA,@,MEM,L 102-107,240,38,73,.521,23,48,.479,15,25,.600,11,12,.917,102,43,78,.551,36,58,.621,7,20,.350,14,21,.667,107
85,2014-04-08,MIA,,BRK,L 87-88,240,33,69,.478,26,45,.578,7,24,.292,14,19,.737,87,36,68,.529,27,45,.600,9,23,.391,7,14,.500,88
86,2014-04-06,MIA,,NYK,W 102-91,240,34,61,.557,22,34,.647,12,27,.444,22,30,.733,102,33,88,.375,18,46,.391,15,42,.357,10,13,.769,91
87,2014-04-04,MIA,,MIN,L 121-122 (2OT),290,43,99,.434,32,63,.508,11,36,.306,24,30,.800,121,43,93,.462,31,61,.508,12,32,.375,24,34,.706,122
88,2014-04-02,MIA,,MIL,W 96-77,240,39,77,.506,30,51,.588,9,26,.346,9,14,.643,96,32,73,.438,28,55,.509,4,18,.222,9,9,1.000,77
89,2014-03-31,MIA,,TOR,W 93-83,240,34,66,.515,27,41,.659,7,25,.280,18,22,.818,93,35,70,.500,27,44,.614,8,26,.308,5,10,.500,83
90,2014-03-29,MIA,@,MIL,W 88-67,240,32,74,.432,25,51,.490,7,23,.304,17,21,.810,88,27,79,.342,23,65,.354,4,14,.286,9,14,.643,67
91,2014-03-28,MIA,@,DET,W 110-78,240,43,79,.544,35,60,.583,8,19,.421,16,22,.727,110,30,79,.380,27,55,.491,3,24,.125,15,21,.714,78
92,2014-03-26,MIA,@,IND,L 83-84,240,28,61,.459,22,42,.524,6,19,.316,21,29,.724,83,30,81,.370,23,67,.343,7,14,.500,17,21,.810,84
93,2014-03-24,MIA,,POR,W 93-91,240,37,84,.440,32,69,.464,5,15,.333,14,23,.609,93,28,74,.378,17,35,.486,11,39,.282,24,27,.889,91
94,2014-03-22,MIA,@,NOP,L 95-105,240,37,73,.507,29,47,.617,8,26,.308,13,17,.765,95,43,84,.512,36,67,.537,7,17,.412,12,17,.706,105
95,2014-03-21,MIA,,MEM,W 91-86,240,35,75,.467,28,55,.509,7,20,.350,14,16,.875,91,36,79,.456,33,65,.508,3,14,.214,11,17,.647,86
96,2014-03-19,MIA,@,BOS,L 96-101,240,40,81,.494,36,64,.563,4,17,.235,12,15,.800,96,39,77,.506,26,49,.531,13,28,.464,10,12,.833,101
97,2014-03-18,MIA,@,CLE,W 100-96,240,34,75,.453,22,45,.489,12,30,.400,20,31,.645,100,37,72,.514,30,50,.600,7,22,.318,15,22,.682,96
98,2014-03-16,MIA,,HOU,W 113-104,240,40,78,.513,31,56,.554,9,22,.409,24,29,.828,113,37,75,.493,28,52,.538,9,23,.391,21,28,.750,104
99,2014-03-14,MIA,,DEN,L 107-111,240,42,81,.519,35,57,.614,7,24,.292,16,21,.762,107,39,82,.476,31,61,.508,8,21,.381,25,29,.862,111
100,2014-03-12,MIA,,BRK,L 95-96,240,33,68,.485,24,41,.585,9,27,.333,20,26,.769,95,34,78,.436,22,49,.449,12,29,.414,16,19,.842,96
101,2014-03-10,MIA,,WAS,W 99-90,240,40,80,.500,30,59,.508,10,21,.476,9,9,1.000,99,36,89,.404,24,58,.414,12,31,.387,6,9,.667,90
102,2014-03-09,MIA,@,CHI,L 88-95 (OT),265,30,74,.405,23,54,.426,7,20,.350,21,22,.955,88,38,90,.422,31,71,.437,7,19,.368,12,17,.706,95
103,2014-03-06,MIA,@,SAS,L 87-111,240,34,79,.430,30,66,.455,4,13,.308,15,18,.833,87,40,79,.506,31,56,.554,9,23,.391,22,26,.846,111
0,2014-03-04,MIA,@,HOU,L 103-106,240,38,80,.475,31,53,.585,7,27,.259,20,29,.690,103,40,78,.513,32,55,.582,8,23,.348,18,27,.667,106
1,2014-03-03,MIA,,CHA,W 124-107,240,46,83,.554,30,55,.545,16,28,.571,16,20,.800,124,42,82,.512,33,59,.559,9,23,.391,14,21,.667,107
2,2014-03-01,MIA,,ORL,W 112-98,240,43,74,.581,37,58,.638,6,16,.375,20,24,.833,112,36,83,.434,32,65,.492,4,18,.222,22,29,.759,98
3,2014-02-27,MIA,,NYK,W 108-82,240,45,74,.608,39,59,.661,6,15,.400,12,18,.667,108,31,83,.373,27,60,.450,4,23,.174,16,22,.727,82
4,2014-02-23,MIA,,CHI,W 93-79,240,37,88,.420,28,65,.431,9,23,.391,10,14,.714,93,29,81,.358,23,60,.383,6,21,.286,15,17,.882,79
5,2014-02-20,MIA,@,OKC,W 103-81,240,41,75,.547,36,54,.667,5,21,.238,16,21,.762,103,28,74,.378,26,54,.481,2,20,.100,23,30,.767,81
6,2014-02-18,MIA,@,DAL,W 117-106,240,44,77,.571,34,51,.667,10,26,.385,19,24,.792,117,34,85,.400,25,58,.431,9,27,.333,29,32,.906,106
7,2014-02-12,MIA,@,GSW,W 111-110,240,42,78,.538,32,56,.571,10,22,.455,17,25,.680,111,40,83,.482,31,67,.463,9,16,.563,21,26,.808,110
8,2014-02-11,MIA,@,PHO,W 103-97,240,36,76,.474,27,49,.551,9,27,.333,22,30,.733,103,35,76,.461,23,48,.479,12,28,.429,15,17,.882,97
9,2014-02-08,MIA,@,UTA,L 89-94,240,29,67,.433,22,44,.500,7,23,.304,24,30,.800,89,36,74,.486,26,49,.531,10,25,.400,12,19,.632,94
10,2014-02-05,MIA,@,LAC,W 116-112,240,41,78,.526,28,47,.596,13,31,.419,21,26,.808,116,37,86,.430,30,61,.492,7,25,.280,31,42,.738,112
11,2014-02-03,MIA,,DET,W 102-96,240,39,85,.459,32,65,.492,7,20,.350,17,21,.810,102,34,83,.410,28,65,.431,6,18,.333,22,29,.759,96
12,2014-02-01,MIA,@,NYK,W 106-91,240,41,76,.539,33,53,.623,8,23,.348,16,24,.667,106,33,67,.493,22,41,.537,11,26,.423,14,23,.609,91
13,2014-01-29,MIA,,OKC,L 95-112,240,37,72,.514,34,53,.642,3,19,.158,18,22,.818,95,41,80,.513,25,53,.472,16,27,.593,14,19,.737,112
14,2014-01-26,MIA,,SAS,W 113-101,240,43,74,.581,35,55,.636,8,19,.421,19,20,.950,113,38,76,.500,32,54,.593,6,22,.273,19,23,.826,101
15,2014-01-23,MIA,,LAL,W 109-102,240,45,78,.577,37,58,.638,8,20,.400,11,23,.478,109,40,88,.455,31,63,.492,9,25,.360,13,21,.619,102
16,2014-01-21,MIA,,BOS,W 93-86,240,38,74,.514,33,54,.611,5,20,.250,12,16,.750,93,33,84,.393,28,57,.491,5,27,.185,15,18,.833,86
17,2014-01-20,MIA,@,ATL,L 114-121,240,38,78,.487,23,45,.511,15,33,.455,23,28,.821,114,42,81,.519,30,50,.600,12,31,.387,25,27,.926,121
18,2014-01-18,MIA,@,CHA,W 104-96 (OT),265,39,79,.494,32,58,.552,7,21,.333,19,29,.655,104,36,75,.480,29,58,.500,7,17,.412,17,23,.739,96
19,2014-01-17,MIA,@,PHI,W 101-86,240,38,80,.475,30,57,.526,8,23,.348,17,20,.850,101,31,84,.369,29,64,.453,2,20,.100,22,37,.595,86
20,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
21,2014-01-15,MIA,@,WAS,L 97-114,240,37,84,.440,30,59,.508,7,25,.280,16,17,.941,97,41,75,.547,31,53,.585,10,22,.455,22,26,.846,114
22,2014-01-10,MIA,@,BRK,L 95-104 (2OT),290,34,80,.425,28,57,.491,6,23,.261,21,27,.778,95,40,86,.465,33,66,.500,7,20,.350,17,21,.810,104
23,2014-01-09,MIA,@,NYK,L 92-102,240,37,68,.544,30,47,.638,7,21,.333,11,21,.524,92,44,82,.537,35,58,.603,9,24,.375,5,10,.500,102
24,2014-01-07,MIA,,NOP,W 107-88,240,40,78,.513,31,51,.608,9,27,.333,18,23,.783,107,36,77,.468,33,68,.485,3,9,.333,13,17,.765,88
25,2014-01-05,MIA,,TOR,W 102-97,240,38,81,.469,35,70,.500,3,11,.273,23,27,.852,102,39,77,.506,32,55,.582,7,22,.318,12,21,.571,97
26,2014-01-04,MIA,@,ORL,W 110-94,240,40,74,.541,34,58,.586,6,16,.375,24,31,.774,110,33,80,.413,25,54,.463,8,26,.308,20,24,.833,94
27,2014-01-02,MIA,,GSW,L 114-123,240,40,78,.513,32,60,.533,8,18,.444,26,31,.839,114,46,82,.561,31,53,.585,15,29,.517,16,19,.842,123
28,2013-12-30,MIA,@,DEN,W 97-94,240,34,67,.507,23,44,.523,11,23,.478,18,28,.643,97,38,81,.469,30,61,.492,8,20,.400,10,11,.909,94
29,2013-12-28,MIA,@,POR,W 108-107,240,45,88,.511,37,74,.500,8,14,.571,10,11,.909,108,39,77,.506,28,51,.549,11,26,.423,18,21,.857,107
30,2013-12-27,MIA,@,SAC,L 103-108 (OT),265,38,86,.442,27,54,.500,11,32,.344,16,21,.762,103,41,83,.494,36,63,.571,5,20,.250,21,25,.840,108
31,2013-12-25,MIA,@,LAL,W 101-95,240,41,80,.513,32,53,.604,9,27,.333,10,17,.588,101,33,79,.418,19,43,.442,14,36,.389,15,26,.577,95
32,2013-12-23,MIA,,ATL,W 121-119 (OT),265,46,91,.505,36,62,.581,10,29,.345,19,29,.655,121,44,91,.484,27,57,.474,17,34,.500,14,19,.737,119
33,2013-12-20,MIA,,SAC,W 122-103,240,51,83,.614,41,60,.683,10,23,.435,10,14,.714,122,43,74,.581,36,52,.692,7,22,.318,10,24,.417,103
34,2013-12-18,MIA,,IND,W 97-94,240,37,77,.481,32,56,.571,5,21,.238,18,22,.818,97,32,73,.438,27,59,.458,5,14,.357,25,28,.893,94
35,2013-12-16,MIA,,UTA,W 117-94,240,45,71,.634,39,56,.696,6,15,.400,21,26,.808,117,39,84,.464,34,66,.515,5,18,.278,11,17,.647,94
36,2013-12-14,MIA,,CLE,W 114-107,240,42,76,.553,34,55,.618,8,21,.381,22,30,.733,114,39,84,.464,29,55,.527,10,29,.345,19,25,.760,107
37,2013-12-10,MIA,@,IND,L 84-90,240,33,77,.429,29,56,.518,4,21,.190,14,20,.700,84,34,67,.507,29,52,.558,5,15,.333,17,25,.680,90
38,2013-12-08,MIA,@,DET,W 110-95,240,40,72,.556,29,44,.659,11,28,.393,19,21,.905,110,36,85,.424,29,65,.446,7,20,.350,16,22,.727,95
39,2013-12-07,MIA,@,MIN,W 103-82,240,43,78,.551,39,60,.650,4,18,.222,13,19,.684,103,24,82,.293,19,60,.317,5,22,.227,29,39,.744,82
40,2013-12-05,MIA,@,CHI,L 87-107,240,32,77,.416,26,55,.473,6,22,.273,17,24,.708,87,37,74,.500,27,55,.491,10,19,.526,23,32,.719,107
41,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42,2013-12-03,MIA,,DET,L 97-107,240,36,82,.439,27,54,.500,9,28,.321,16,23,.696,97,41,80,.513,34,64,.531,7,16,.438,18,26,.692,107
43,2013-12-01,MIA,,CHA,W 99-98,240,36,69,.522,28,51,.549,8,18,.444,19,25,.760,99,35,76,.461,31,61,.508,4,15,.267,24,28,.857,98
44,2013-11-29,MIA,@,TOR,W 90-83,240,36,76,.474,27,54,.500,9,22,.409,9,13,.692,90,28,73,.384,20,43,.465,8,30,.267,19,32,.594,83
45,2013-11-27,MIA,@,CLE,W 95-84,240,35,72,.486,31,53,.585,4,19,.211,21,25,.840,95,29,83,.349,19,55,.345,10,28,.357,16,24,.667,84
46,2013-11-25,MIA,,PHO,W 107-92,240,39,79,.494,32,57,.561,7,22,.318,22,24,.917,107,33,83,.398,25,51,.490,8,32,.250,18,24,.750,92
47,2013-11-23,MIA,,ORL,W 101-99,240,37,78,.474,31,53,.585,6,25,.240,21,26,.808,101,34,73,.466,24,50,.480,10,23,.435,21,29,.724,99
48,2013-11-20,MIA,@,ORL,W 120-92,240,38,74,.514,23,50,.460,15,24,.625,29,32,.906,120,29,71,.408,14,42,.333,15,29,.517,19,21,.905,92
49,2013-11-19,MIA,,ATL,W 104-88,240,41,81,.506,31,60,.517,10,21,.476,12,19,.632,104,33,74,.446,22,50,.440,11,24,.458,11,15,.733,88
50,2013-11-16,MIA,@,CHA,W 97-81,240,35,69,.507,29,54,.537,6,15,.400,21,23,.913,97,29,83,.349,21,56,.375,8,27,.296,15,20,.750,81
51,2013-11-15,MIA,,DAL,W 110-104,240,40,74,.541,35,61,.574,5,13,.385,25,30,.833,110,37,74,.500,25,46,.543,12,28,.429,18,21,.857,104
52,2013-11-12,MIA,,MIL,W 118-95,240,46,79,.582,34,56,.607,12,23,.522,14,24,.583,118,33,79,.418,22,49,.449,11,30,.367,18,21,.857,95
53,2013-11-09,MIA,,BOS,L 110-111,240,41,71,.577,36,61,.590,5,10,.500,23,34,.676,110,46,89,.517,36,68,.529,10,21,.476,9,12,.750,111
54,2013-11-07,MIA,,LAC,W 102-97,240,38,71,.535,33,55,.600,5,16,.313,21,33,.636,102,36,73,.493,28,49,.571,8,24,.333,17,21,.810,97
55,2013-11-05,MIA,@,TOR,W 104-95,240,41,83,.494,31,60,.517,10,23,.435,12,14,.857,104,31,72,.431,25,51,.490,6,21,.286,27,33,.818,95
56,2013-11-03,MIA,,WAS,W 103-93,240,37,70,.529,26,43,.605,11,27,.407,18,27,.667,103,35,82,.427,23,52,.442,12,30,.400,11,16,.688,93
57,2013-11-01,MIA,@,BRK,L 100-101,240,32,67,.478,25,53,.472,7,14,.500,29,36,.806,100,33,68,.485,25,52,.481,8,16,.500,27,39,.692,101
58,2013-10-30,MIA,@,PHI,L 110-114,240,42,85,.494,26,45,.578,16,40,.400,10,13,.769,110,43,80,.538,35,59,.593,8,21,.381,20,24,.833,114
59,2013-10-29,MIA,,CHI,W 107-95,240,37,72,.514,26,52,.500,11,20,.550,22,29,.759,107,35,83,.422,28,57,.491,7,26,.269,18,23,.783,95
60,2013-04-17,MIA,,ORL,W 105-93,240,42,78,.538,30,49,.612,12,29,.414,9,19,.474,105,40,77,.519,38,63,.603,2,14,.143,11,25,.440,93
61,2013-04-15,MIA,@,CLE,W 96-95,240,33,66,.500,20,38,.526,13,28,.464,17,27,.630,96,39,86,.453,34,73,.466,5,13,.385,12,19,.632,95
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2013-04-14,MIA,,CHI,W 105-93,240,36,70,.514,30,53,.566,6,17,.353,27,41,.659,105,29,82,.354,18,56,.321,11,26,.423,24,31,.774,93
64,2013-04-12,MIA,,BOS,W 109-101,240,39,71,.549,27,48,.563,12,23,.522,19,28,.679,109,41,85,.482,35,62,.565,6,23,.261,13,13,1.000,101
65,2013-04-10,MIA,@,WAS,W 103-98,240,33,75,.440,16,34,.471,17,41,.415,20,23,.870,103,36,80,.450,25,57,.439,11,23,.478,15,21,.714,98
66,2013-04-09,MIA,,MIL,W 94-83,240,38,88,.432,30,53,.566,8,35,.229,10,10,1.000,94,33,75,.440,24,50,.480,9,25,.360,8,14,.571,83
67,2013-04-06,MIA,,PHI,W 106-87,240,40,83,.482,26,58,.448,14,25,.560,12,14,.857,106,33,82,.402,27,62,.435,6,20,.300,15,20,.750,87
68,2013-04-05,MIA,@,CHA,W 89-79,240,31,69,.449,18,36,.500,13,33,.394,14,17,.824,89,28,88,.318,25,72,.347,3,16,.188,20,22,.909,79
69,2013-04-02,MIA,,NYK,L 90-102,240,30,60,.500,22,40,.550,8,20,.400,22,27,.815,90,37,71,.521,23,44,.523,14,27,.519,14,20,.700,102
70,2013-03-31,MIA,@,SAS,W 88-86,240,33,71,.465,21,43,.488,12,28,.429,10,15,.667,88,35,79,.443,28,55,.509,7,24,.292,9,16,.563,86
71,2013-03-29,MIA,@,NOH,W 108-89,240,42,69,.609,28,42,.667,14,27,.519,10,16,.625,108,34,74,.459,29,56,.518,5,18,.278,16,18,.889,89
72,2013-03-27,MIA,@,CHI,L 97-101,240,37,77,.481,30,57,.526,7,20,.350,16,23,.696,97,40,85,.471,32,63,.508,8,22,.364,13,18,.722,101
73,2013-03-25,MIA,@,ORL,W 108-94,240,37,78,.474,22,50,.440,15,28,.536,19,29,.655,108,37,86,.430,28,62,.452,9,24,.375,11,18,.611,94
74,2013-03-24,MIA,,CHA,W 109-77,240,38,76,.500,25,46,.543,13,30,.433,20,23,.870,109,30,89,.337,25,64,.391,5,25,.200,12,18,.667,77
75,2013-03-22,MIA,,DET,W 103-89,240,38,68,.559,30,53,.566,8,15,.533,19,26,.731,103,34,83,.410,27,61,.443,7,22,.318,14,18,.778,89
76,2013-03-20,MIA,@,CLE,W 98-95,240,32,72,.444,20,43,.465,12,29,.414,22,30,.733,98,37,81,.457,30,60,.500,7,21,.333,14,17,.824,95
77,2013-03-18,MIA,@,BOS,W 105-103,240,42,85,.494,35,65,.538,7,20,.350,14,21,.667,105,39,72,.542,29,51,.569,10,21,.476,15,24,.625,103
78,2013-03-17,MIA,@,TOR,W 108-91,240,39,67,.582,29,45,.644,10,22,.455,20,29,.690,108,39,94,.415,37,74,.500,2,20,.100,11,12,.917,91
79,2013-03-15,MIA,@,MIL,W 107-94,240,41,79,.519,34,64,.531,7,15,.467,18,22,.818,107,33,89,.371,24,64,.375,9,25,.360,19,21,.905,94
80,2013-03-13,MIA,@,PHI,W 98-94,240,35,75,.467,30,55,.545,5,20,.250,23,27,.852,98,40,85,.471,33,67,.493,7,18,.389,7,12,.583,94
81,2013-03-12,MIA,,ATL,W 98-81,240,35,82,.427,29,62,.468,6,20,.300,22,30,.733,98,33,78,.423,28,56,.500,5,22,.227,10,14,.714,81
82,2013-03-10,MIA,,IND,W 105-91,240,38,68,.559,31,54,.574,7,14,.500,22,31,.710,105,26,63,.413,16,36,.444,10,27,.370,29,34,.853,91
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2013-03-08,MIA,,PHI,W 102-93,240,42,79,.532,34,58,.586,8,21,.381,10,13,.769,102,37,77,.481,27,56,.482,10,21,.476,9,11,.818,93
85,2013-03-06,MIA,,ORL,W 97-96,240,32,74,.432,26,46,.565,6,28,.214,27,31,.871,97,40,89,.449,34,61,.557,6,28,.214,10,12,.833,96
86,2013-03-04,MIA,@,MIN,W 97-81,240,38,74,.514,33,53,.623,5,21,.238,16,19,.842,97,33,88,.375,28,68,.412,5,20,.250,10,15,.667,81
87,2013-03-03,MIA,@,NYK,W 99-93,240,39,84,.464,31,64,.484,8,20,.400,13,19,.684,99,32,74,.432,24,45,.533,8,29,.276,21,26,.808,93
88,2013-03-01,MIA,,MEM,W 98-91,240,34,73,.466,24,54,.444,10,19,.526,20,27,.741,98,33,77,.429,29,64,.453,4,13,.308,21,27,.778,91
89,2013-02-26,MIA,,SAC,W 141-129 (2OT),290,56,101,.554,46,78,.590,10,23,.435,19,24,.792,141,48,93,.516,34,66,.515,14,27,.519,19,26,.731,129
90,2013-02-24,MIA,,CLE,W 109-105,240,39,75,.520,27,56,.482,12,19,.632,19,24,.792,109,39,78,.500,31,58,.534,8,20,.400,19,24,.792,105
91,2013-02-23,MIA,@,PHI,W 114-90,240,45,77,.584,36,56,.643,9,21,.429,15,18,.833,114,35,78,.449,24,50,.480,11,28,.393,9,10,.900,90
92,2013-02-21,MIA,@,CHI,W 86-67,240,37,73,.507,34,60,.567,3,13,.231,9,14,.643,86,28,75,.373,26,65,.400,2,10,.200,9,11,.818,67
93,2013-02-20,MIA,@,ATL,W 103-90,240,37,78,.474,27,55,.491,10,23,.435,19,25,.760,103,36,72,.500,29,46,.630,7,26,.269,11,16,.688,90
94,2013-02-14,MIA,@,OKC,W 110-100,240,41,88,.466,30,59,.508,11,29,.379,17,22,.773,110,32,73,.438,29,60,.483,3,13,.231,33,34,.971,100
95,2013-02-12,MIA,,POR,W 117-104,240,43,74,.581,35,55,.636,8,19,.421,23,27,.852,117,39,73,.534,31,49,.633,8,24,.333,18,20,.900,104
96,2013-02-10,MIA,,LAL,W 107-97,240,44,80,.550,38,64,.594,6,16,.375,13,14,.929,107,35,70,.500,28,58,.483,7,12,.583,20,26,.769,97
97,2013-02-08,MIA,,LAC,W 111-89,240,36,68,.529,21,41,.512,15,27,.556,24,32,.750,111,34,77,.442,27,61,.443,7,16,.438,14,19,.737,89
98,2013-02-06,MIA,,HOU,W 114-108,240,40,82,.488,30,59,.508,10,23,.435,24,28,.857,114,39,80,.488,30,55,.545,9,25,.360,21,25,.840,108
99,2013-02-04,MIA,,CHA,W 99-94,240,41,81,.506,40,69,.580,1,12,.083,16,24,.667,99,34,80,.425,26,55,.473,8,25,.320,18,20,.900,94
100,2013-02-03,MIA,@,TOR,W 100-85,240,40,75,.533,37,63,.587,3,12,.250,17,23,.739,100,28,75,.373,24,57,.421,4,18,.222,25,32,.781,85
101,2013-02-01,MIA,@,IND,L 89-102,240,33,70,.471,28,56,.500,5,14,.357,18,24,.750,89,39,70,.557,32,53,.604,7,17,.412,17,24,.708,102
102,2013-01-30,MIA,@,BRK,W 105-85,240,43,83,.518,32,64,.500,11,19,.579,8,14,.571,105,31,69,.449,26,52,.500,5,17,.294,18,24,.750,85
103,2013-01-27,MIA,@,BOS,L 98-100 (2OT),290,39,96,.406,34,73,.466,5,23,.217,15,20,.750,98,36,88,.409,31,68,.456,5,20,.250,23,27,.852,100
0,2013-01-25,MIA,,DET,W 110-88,240,43,77,.558,38,60,.633,5,17,.294,19,23,.826,110,34,72,.472,30,60,.500,4,12,.333,16,23,.696,88
1,2013-01-23,MIA,,TOR,W 123-116 (OT),265,45,82,.549,36,60,.600,9,22,.409,24,38,.632,123,44,88,.500,30,57,.526,14,31,.452,14,18,.778,116
2,2013-01-17,MIA,@,LAL,W 99-90,240,40,83,.482,38,70,.543,2,13,.154,17,23,.739,99,31,72,.431,21,50,.420,10,22,.455,18,28,.643,90
