,Date,Tm,H_V,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
23,2018-12-12,ATL,@,DAL,L 107-114,240,43,93,.462,32,60,.533,11,33,.333,10,14,.714,107,35,75,.467,23,41,.561,12,34,.353,32,43,.744,114
24,2018-12-08,ATL,,DEN,W 106-98,240,40,93,.430,25,51,.490,15,42,.357,11,16,.688,106,36,97,.371,27,61,.443,9,36,.250,17,21,.810,98
25,2018-12-05,ATL,,WAS,L 117-131,240,41,92,.446,29,54,.537,12,38,.316,23,31,.742,117,46,95,.484,34,57,.596,12,38,.316,27,32,.844,131
26,2018-12-03,ATL,,GSW,L 111-128,240,44,90,.489,39,64,.609,5,26,.192,18,24,.750,111,48,82,.585,35,58,.603,13,24,.542,19,22,.864,128
27,2018-11-30,ATL,@,OKC,L 109-124,240,43,96,.448,32,60,.533,11,36,.306,12,20,.600,109,46,88,.523,28,47,.596,18,41,.439,14,15,.933,124
28,2018-11-28,ATL,@,CHO,L 94-108,240,32,93,.344,21,49,.429,11,44,.250,19,22,.864,94,38,83,.458,34,63,.540,4,20,.200,28,37,.757,108
29,2018-11-27,ATL,@,MIA,W 115-113,240,38,80,.475,26,49,.531,12,31,.387,27,32,.844,115,40,87,.460,27,49,.551,13,38,.342,20,30,.667,113
30,2018-11-25,ATL,,CHO,W 124-123,240,50,94,.532,34,55,.618,16,39,.410,8,11,.727,124,41,92,.446,23,47,.489,18,45,.400,23,28,.821,123
31,2018-11-23,ATL,,BOS,L 96-114,240,35,81,.432,29,46,.630,6,35,.171,20,29,.690,96,42,91,.462,29,51,.569,13,40,.325,17,21,.810,114
32,2018-11-21,ATL,,TOR,L 108-124,240,42,93,.452,32,57,.561,10,36,.278,14,18,.778,108,48,90,.533,37,61,.607,11,29,.379,17,23,.739,124
