,DATE,START,VISITOR,PTS,HOME,PTS,ATTEND,NOTES,VISITOR_MP,VISITOR_FG,VISITOR_FGA,VISITOR_FG%,VISITOR_3P,VISITOR_3PA,VISITOR_3P%,VISITOR_FT,VISITOR_FTA,VISITOR_FT%,VISITOR_ORB,VISITOR_DRB,VISITOR_TRB,VISITOR_AST,VISITOR_STL,VISITOR_BLK,VISITOR_TOV,VISITOR_PF,VISITOR_PTS,VISITOR_+/-,VISITOR_TS%,VISITOR_eFG%,VISITOR_3PAr,VISITOR_FTr,VISITOR_ORB%,VISITOR_DRB%,VISITOR_TRB%,VISITOR_AST%,VISITOR_STL%,VISITOR_BLK%,VISITOR_TOV%,VISITOR_USG%,VISITOR_ORtg,VISITOR_DRtg,HOME_MP,HOME_FG,HOME_FGA,HOME_FG%,HOME_3P,HOME_3PA,HOME_3P%,HOME_FT,HOME_FTA,HOME_FT%,HOME_ORB,HOME_DRB,HOME_TRB,HOME_AST,HOME_STL,HOME_BLK,HOME_TOV,HOME_PF,HOME_PTS,HOME_+/-,HOME_TS%,HOME_eFG%,HOME_3PAr,HOME_FTr,HOME_ORB%,HOME_DRB%,HOME_TRB%,HOME_AST%,HOME_STL%,HOME_BLK%,HOME_TOV%,HOME_USG%,HOME_ORtg,HOME_DRtg
40,"Wed, Feb 6, 2019",9:00p,Phoenix Suns,88.0,Utah Jazz,116.0,18306.0,,240,35,75,.467,3,17,.176,15,19,.789,7,29,36,23,8,2,22,25,88,,.528,.487,.227,.253,18.4,70.7,45.6,65.7,8.3,3.6,20.9,100.0,91.0,120.0,240,42,84,.500,11,28,.393,21,32,.656,12,31,43,29,13,5,13,18,116,,.591,.565,.333,.381,29.3,81.6,54.4,69.0,13.4,8.6,11.7,100.0,120.0,91.0
41,"Thu, Feb 7, 2019",7:30p,Toronto Raptors,119.0,Atlanta Hawks,101.0,16036.0,,240,40,87,.460,13,40,.325,26,33,.788,12,38,50,29,6,2,8,23,119,,.586,.534,.460,.379,26.1,82.6,54.3,72.5,6.2,4.4,7.3,100.0,122.7,104.2,240,36,80,.450,16,35,.457,13,25,.520,8,34,42,25,5,3,17,25,101,,.555,.550,.438,.313,17.4,73.9,45.7,69.4,5.2,6.4,15.7,100.0,104.2,122.7
42,"Thu, Feb 7, 2019",8:00p,Los Angeles Lakers,129.0,Boston Celtics,128.0,18624.0,,240,50,97,.515,22,41,.537,7,18,.389,10,33,43,35,5,6,8,19,129,,.615,.629,.423,.186,21.3,75.0,47.3,70.0,5.0,10.7,7.1,100.0,129.9,128.9,240,46,94,.489,16,38,.421,20,20,1.000,11,37,48,35,7,5,8,16,128,,.623,.574,.404,.213,25.0,78.7,52.7,76.1,7.0,8.9,7.2,100.0,128.9,129.9
43,"Thu, Feb 7, 2019",7:00p,Los Angeles Clippers,92.0,Indiana Pacers,116.0,15756.0,,240,37,85,.435,6,17,.353,12,19,.632,9,27,36,23,14,6,19,19,92,,.493,.471,.200,.224,20.5,79.4,46.2,62.2,13.8,9.2,16.9,100.0,90.6,114.2,240,49,87,.563,9,22,.409,9,11,.818,7,35,42,26,15,12,19,20,116,,.632,.615,.253,.126,20.6,79.5,53.8,53.1,14.8,17.6,17.1,100.0,114.2,90.6
44,"Thu, Feb 7, 2019",8:00p,Memphis Grizzlies,95.0,Oklahoma City Thunder,117.0,18203.0,,240,34,77,.442,7,24,.292,20,23,.870,8,37,45,19,9,4,24,21,95,,.545,.487,.312,.299,19.5,77.1,50.6,55.9,9.0,8.7,21.6,100.0,95.2,117.3,240,43,90,.478,17,44,.386,14,22,.636,11,33,44,29,17,2,11,25,117,,.587,.572,.489,.244,22.9,80.5,49.4,67.4,17.0,3.8,9.9,100.0,117.3,95.2
45,"Thu, Feb 7, 2019",7:00p,Minnesota Timberwolves,112.0,Orlando Magic,122.0,17184.0,,240,46,99,.465,10,26,.385,10,12,.833,16,27,43,23,8,4,12,19,112,,.537,.515,.263,.121,34.0,73.0,51.2,50.0,8.4,7.0,10.3,100.0,117.5,127.9,240,45,83,.542,11,26,.423,21,23,.913,10,31,41,23,5,7,13,16,122,,.655,.608,.313,.277,27.0,66.0,48.8,51.1,5.2,9.6,12.3,100.0,127.9,117.5
46,"Thu, Feb 7, 2019",10:30p,San Antonio Spurs,118.0,Portland Trail Blazers,127.0,19393.0,,240,48,91,.527,12,21,.571,10,14,.714,10,33,43,19,3,3,18,16,118,,.607,.593,.231,.154,25.6,89.2,56.6,39.6,2.9,5.0,15.6,100.0,115.6,124.4,240,49,91,.538,11,31,.355,18,18,1.000,4,29,33,26,11,4,8,14,127,,.642,.599,.341,.198,10.8,74.4,43.4,53.1,10.8,5.7,7.5,100.0,124.4,115.6
47,"Fri, Feb 8, 2019",7:30p,Chicago Bulls,,Brooklyn Nets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"Fri, Feb 8, 2019",8:30p,Milwaukee Bucks,,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"Fri, Feb 8, 2019",7:00p,New York Knicks,,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"Fri, Feb 8, 2019",9:30p,Minnesota Timberwolves,,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"Fri, Feb 8, 2019",7:00p,Denver Nuggets,,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"Fri, Feb 8, 2019",9:00p,Golden State Warriors,,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"Fri, Feb 8, 2019",10:00p,Miami Heat,,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"Fri, Feb 8, 2019",7:00p,Cleveland Cavaliers,,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"Sat, Feb 9, 2019",7:30p,Charlotte Hornets,,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"Sat, Feb 9, 2019",8:00p,Los Angeles Clippers,,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"Sat, Feb 9, 2019",8:00p,Washington Wizards,,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"Sat, Feb 9, 2019",8:30p,Oklahoma City Thunder,,Houston Rockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"Sat, Feb 9, 2019",7:00p,Cleveland Cavaliers,,Indiana Pacers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"Sat, Feb 9, 2019",8:00p,New Orleans Pelicans,,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Sat, Feb 9, 2019",9:00p,Orlando Magic,,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,"Sat, Feb 9, 2019",7:30p,Toronto Raptors,,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"Sat, Feb 9, 2019",5:00p,San Antonio Spurs,,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Sun, Feb 10, 2019",7:30p,Orlando Magic,,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"Sun, Feb 10, 2019",3:00p,Portland Trail Blazers,,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"Sun, Feb 10, 2019",8:30p,Miami Heat,,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,"Sun, Feb 10, 2019",3:30p,Los Angeles Lakers,,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"Sun, Feb 10, 2019",6:00p,Phoenix Suns,,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"Mon, Feb 11, 2019",8:00p,Milwaukee Bucks,,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"Mon, Feb 11, 2019",7:00p,New York Knicks,,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"Mon, Feb 11, 2019",9:00p,Miami Heat,,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"Mon, Feb 11, 2019",7:00p,Washington Wizards,,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"Mon, Feb 11, 2019",8:00p,Dallas Mavericks,,Houston Rockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"Mon, Feb 11, 2019",7:00p,Charlotte Hornets,,Indiana Pacers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"Mon, Feb 11, 2019",8:00p,Los Angeles Clippers,,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"Mon, Feb 11, 2019",8:00p,Portland Trail Blazers,,Oklahoma City Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"Mon, Feb 11, 2019",7:30p,Brooklyn Nets,,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"Tue, Feb 12, 2019",7:30p,Los Angeles Lakers,,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"Tue, Feb 12, 2019",10:30p,Utah Jazz,,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"Tue, Feb 12, 2019",8:00p,San Antonio Spurs,,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"Tue, Feb 12, 2019",8:00p,Orlando Magic,,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"Tue, Feb 12, 2019",8:00p,Boston Celtics,,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"Wed, Feb 13, 2019",7:30p,Detroit Pistons,,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"Wed, Feb 13, 2019",8:00p,Memphis Grizzlies,,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"Wed, Feb 13, 2019",7:00p,Brooklyn Nets,,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"Wed, Feb 13, 2019",8:30p,Miami Heat,,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"Wed, Feb 13, 2019",9:00p,Sacramento Kings,,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"Wed, Feb 13, 2019",7:00p,Milwaukee Bucks,,Indiana Pacers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"Wed, Feb 13, 2019",10:30p,Phoenix Suns,,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"Wed, Feb 13, 2019",8:00p,Houston Rockets,,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"Wed, Feb 13, 2019",7:30p,Philadelphia 76ers,,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"Wed, Feb 13, 2019",10:30p,Golden State Warriors,,Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"Wed, Feb 13, 2019",7:30p,Washington Wizards,,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"Thu, Feb 14, 2019",7:30p,New York Knicks,,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"Thu, Feb 14, 2019",8:00p,Oklahoma City Thunder,,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"Thu, Feb 14, 2019",7:00p,Charlotte Hornets,,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"Thu, Feb 21, 2019",7:30p,Portland Trail Blazers,,Brooklyn Nets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"Thu, Feb 21, 2019",7:00p,Phoenix Suns,,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"Thu, Feb 21, 2019",10:30p,Sacramento Kings,,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"Thu, Feb 21, 2019",10:30p,Houston Rockets,,Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"Thu, Feb 21, 2019",8:00p,Boston Celtics,,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"Thu, Feb 21, 2019",7:00p,Miami Heat,,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"Fri, Feb 22, 2019",7:30p,Detroit Pistons,,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"Fri, Feb 22, 2019",7:00p,Washington Wizards,,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"Fri, Feb 22, 2019",8:30p,Denver Nuggets,,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"Fri, Feb 22, 2019",7:00p,New Orleans Pelicans,,Indiana Pacers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"Fri, Feb 22, 2019",8:00p,Los Angeles Clippers,,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"Fri, Feb 22, 2019",7:30p,Minnesota Timberwolves,,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"Fri, Feb 22, 2019",9:30p,Utah Jazz,,Oklahoma City Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Fri, Feb 22, 2019",7:00p,Chicago Bulls,,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"Fri, Feb 22, 2019",7:00p,San Antonio Spurs,,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"Sat, Feb 23, 2019",7:00p,Phoenix Suns,,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"Sat, Feb 23, 2019",8:00p,Boston Celtics,,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"Sat, Feb 23, 2019",7:00p,Brooklyn Nets,,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"Sat, Feb 23, 2019",7:00p,Memphis Grizzlies,,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"Sat, Feb 23, 2019",8:30p,Houston Rockets,,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"Sat, Feb 23, 2019",7:30p,Detroit Pistons,,Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"Sat, Feb 23, 2019",8:30p,Minnesota Timberwolves,,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"Sat, Feb 23, 2019",7:00p,Los Angeles Lakers,,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"Sat, Feb 23, 2019",8:00p,Sacramento Kings,,Oklahoma City Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"Sat, Feb 23, 2019",1:00p,Portland Trail Blazers,,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"Sat, Feb 23, 2019",10:00p,Dallas Mavericks,,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"Sat, Feb 23, 2019",7:00p,Indiana Pacers,,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"Sun, Feb 24, 2019",5:00p,Los Angeles Clippers,,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"Sun, Feb 24, 2019",7:30p,San Antonio Spurs,,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"Sun, Feb 24, 2019",3:30p,Orlando Magic,,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"Mon, Feb 25, 2019",7:30p,San Antonio Spurs,,Brooklyn Nets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"Mon, Feb 25, 2019",8:00p,Milwaukee Bucks,,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"Mon, Feb 25, 2019",7:00p,Golden State Warriors,,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"Mon, Feb 25, 2019",7:00p,Portland Trail Blazers,,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"Mon, Feb 25, 2019",7:00p,Indiana Pacers,,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,"Mon, Feb 25, 2019",8:00p,Atlanta Hawks,,Houston Rockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"Mon, Feb 25, 2019",10:30p,Dallas Mavericks,,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,"Mon, Feb 25, 2019",8:00p,Los Angeles Lakers,,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,"Mon, Feb 25, 2019",7:30p,Phoenix Suns,,Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"Mon, Feb 25, 2019",8:00p,Sacramento Kings,,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"Mon, Feb 25, 2019",8:00p,Philadelphia 76ers,,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,"Tue, Feb 26, 2019",10:30p,Oklahoma City Thunder,,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,"Tue, Feb 26, 2019",7:30p,Orlando Magic,,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,"Tue, Feb 26, 2019",8:00p,Boston Celtics,,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,"Wed, Feb 27, 2019",7:30p,Minnesota Timberwolves,,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,"Wed, Feb 27, 2019",7:30p,Portland Trail Blazers,,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,"Wed, Feb 27, 2019",7:30p,Washington Wizards,,Brooklyn Nets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,"Wed, Feb 27, 2019",7:00p,Houston Rockets,,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,"Wed, Feb 27, 2019",8:30p,Indiana Pacers,,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"Wed, Feb 27, 2019",10:30p,New Orleans Pelicans,,Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,"Wed, Feb 27, 2019",8:00p,Chicago Bulls,,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,"Wed, Feb 27, 2019",7:30p,Golden State Warriors,,Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
